timestamp,open,close,high,low,volume
2020-07-09T10:00:00-04:00,7.710,7.680,7.720,7.680,720
2020-07-09T10:05:00-04:00,7.555,7.610,7.610,7.555,200
2020-07-09T10:10:00-04:00,7.520,7.500,7.520,7.500,200
2020-07-09T10:20:00-04:00,7.480,7.430,7.480,7.430,200
2020-07-09T10:25:00-04:00,7.420,7.420,7.420,7.420,100
2020-07-09T10:35:00-04:00,7.455,7.455,7.455,7.455,100
2020-07-09T10:45:00-04:00,7.400,7.365,7.400,7.365,400
2020-07-09T10:50:00-04:00,7.280,7.160,7.280,7.160,600
2020-07-09T11:00:00-04:00,7.115,7.115,7.115,7.115,100
2020-07-09T11:05:00-04:00,7.000,6.980,7.000,6.980,950
2020-07-09T11:10:00-04:00,7.200,7.200,7.200,7.200,100
2020-07-09T11:15:00-04:00,7.150,7.035,7.160,7.030,501
2020-07-09T11:25:00-04:00,6.990,6.990,6.990,6.990,100
2020-07-09T11:30:00-04:00,7.100,7.100,7.100,7.100,100
2020-07-09T11:35:00-04:00,7.180,7.180,7.180,7.180,100
2020-07-09T11:40:00-04:00,7.270,7.260,7.270,7.260,224
2020-07-09T11:45:00-04:00,7.210,7.210,7.210,7.210,150
2020-07-09T11:50:00-04:00,7.225,7.280,7.280,7.225,200
2020-07-09T11:55:00-04:00,7.190,7.190,7.190,7.190,100
2020-07-09T12:05:00-04:00,7.230,7.230,7.230,7.230,300
2020-07-09T12:10:00-04:00,7.270,7.270,7.270,7.270,100
2020-07-09T12:20:00-04:00,7.280,7.280,7.280,7.280,100
2020-07-09T12:25:00-04:00,7.230,7.230,7.230,7.230,200
2020-07-09T12:30:00-04:00,7.250,7.220,7.260,7.220,400
2020-07-09T12:50:00-04:00,7.210,7.200,7.210,7.200,325
2020-07-09T12:55:00-04:00,7.140,7.140,7.140,7.140,1299
2020-07-09T13:05:00-04:00,7.230,7.230,7.230,7.230,100
2020-07-09T13:20:00-04:00,7.290,7.290,7.290,7.290,100
2020-07-09T13:25:00-04:00,7.290,7.280,7.290,7.280,400
2020-07-09T13:30:00-04:00,7.235,7.235,7.235,7.235,100
2020-07-09T13:40:00-04:00,7.160,7.160,7.160,7.160,106
2020-07-09T13:50:00-04:00,7.210,7.210,7.210,7.210,200
2020-07-09T14:00:00-04:00,7.240,7.230,7.240,7.230,200
2020-07-09T14:10:00-04:00,7.210,7.200,7.210,7.200,400
2020-07-09T14:25:00-04:00,7.280,7.290,7.290,7.280,300
2020-07-09T14:30:00-04:00,7.325,7.325,7.325,7.325,100
2020-07-09T14:40:00-04:00,7.320,7.320,7.320,7.320,150
2020-07-09T14:45:00-04:00,7.300,7.300,7.300,7.300,400
2020-07-09T14:55:00-04:00,7.330,7.350,7.350,7.330,400
2020-07-09T15:00:00-04:00,7.400,7.420,7.420,7.400,900
2020-07-09T15:05:00-04:00,7.440,7.440,7.440,7.440,200
2020-07-09T15:10:00-04:00,7.340,7.340,7.340,7.340,100
2020-07-09T15:15:00-04:00,7.350,7.350,7.350,7.350,100
2020-07-09T15:25:00-04:00,7.390,7.390,7.390,7.390,200
2020-07-09T15:35:00-04:00,7.310,7.320,7.320,7.310,953
2020-07-09T15:40:00-04:00,7.300,7.320,7.320,7.300,300
2020-07-09T15:45:00-04:00,7.340,7.350,7.350,7.340,500
2020-07-09T15:50:00-04:00,7.370,7.390,7.390,7.370,400
2020-07-09T15:55:00-04:00,7.410,7.360,7.440,7.360,1496
2020-07-10T09:30:00-04:00,7.320,7.150,7.320,7.150,1318
2020-07-10T09:35:00-04:00,7.020,7.050,7.050,7.020,600
2020-07-10T09:40:00-04:00,7.185,7.185,7.185,7.185,100
2020-07-10T09:45:00-04:00,7.270,7.230,7.270,7.220,723
2020-07-10T10:00:00-04:00,7.210,7.210,7.210,7.210,100
2020-07-10T10:10:00-04:00,7.150,7.150,7.150,7.150,225
2020-07-10T10:20:00-04:00,7.130,7.130,7.130,7.130,300
2020-07-10T10:35:00-04:00,7.165,7.160,7.165,7.160,340
2020-07-10T10:50:00-04:00,7.110,7.110,7.110,7.110,100
2020-07-10T10:55:00-04:00,7.125,7.125,7.125,7.125,100
2020-07-10T11:05:00-04:00,7.090,7.090,7.090,7.090,100
2020-07-10T11:10:00-04:00,7.080,7.080,7.080,7.080,200
2020-07-10T11:15:00-04:00,7.050,7.020,7.070,6.980,1200
2020-07-10T11:20:00-04:00,7.110,7.230,7.230,7.030,900
2020-07-10T11:35:00-04:00,7.210,7.210,7.210,7.210,200
2020-07-10T11:40:00-04:00,7.185,7.180,7.185,7.170,490
2020-07-10T11:55:00-04:00,7.200,7.190,7.200,7.190,290
2020-07-10T12:05:00-04:00,7.140,7.190,7.190,7.120,1431
2020-07-10T12:10:00-04:00,7.150,7.150,7.150,7.150,100
2020-07-10T12:20:00-04:00,7.080,7.080,7.080,7.080,500
2020-07-10T12:25:00-04:00,7.130,7.130,7.130,7.130,200
2020-07-10T12:35:00-04:00,7.170,7.170,7.170,7.170,100
2020-07-10T12:45:00-04:00,7.080,7.030,7.080,7.010,1157
2020-07-10T13:00:00-04:00,7.150,7.180,7.180,7.150,500
2020-07-10T13:20:00-04:00,7.120,7.120,7.120,7.120,200
2020-07-10T13:35:00-04:00,7.085,7.085,7.085,7.085,100
2020-07-10T14:00:00-04:00,7.130,7.130,7.130,7.130,100
2020-07-10T14:10:00-04:00,7.120,7.100,7.120,7.100,200
2020-07-10T14:25:00-04:00,7.105,7.100,7.105,7.100,200
2020-07-10T14:40:00-04:00,7.050,7.050,7.050,7.050,600
2020-07-10T14:45:00-04:00,7.020,7.020,7.020,7.020,200
2020-07-10T14:50:00-04:00,7.070,7.070,7.070,7.070,100
2020-07-10T14:55:00-04:00,7.085,7.085,7.085,7.085,148
2020-07-10T15:00:00-04:00,7.080,7.120,7.120,7.080,500
2020-07-10T15:05:00-04:00,7.120,7.120,7.120,7.090,300
2020-07-10T15:10:00-04:00,7.180,7.180,7.180,7.180,100
2020-07-10T15:20:00-04:00,7.120,7.120,7.120,7.120,100
2020-07-10T15:40:00-04:00,7.070,7.080,7.085,7.070,604
2020-07-10T15:45:00-04:00,7.040,7.030,7.040,7.000,1210
2020-07-10T15:50:00-04:00,7.020,7.030,7.070,7.020,625
2020-07-10T15:55:00-04:00,7.055,7.080,7.080,7.020,1388
2020-07-13T09:30:00-04:00,6.950,6.910,6.950,6.910,1708
2020-07-13T09:35:00-04:00,6.700,6.690,6.700,6.690,400
2020-07-13T09:40:00-04:00,6.650,6.300,6.650,6.290,6261
2020-07-13T09:45:00-04:00,6.350,6.350,6.350,6.350,100
2020-07-13T09:50:00-04:00,6.340,6.090,6.340,6.090,1400
2020-07-13T10:00:00-04:00,6.040,6.005,6.040,6.000,4612
2020-07-13T10:05:00-04:00,6.010,5.880,6.010,5.820,1400
2020-07-13T10:10:00-04:00,5.970,5.970,5.980,5.970,1005
2020-07-13T10:15:00-04:00,5.980,5.940,5.980,5.920,600
2020-07-13T10:20:00-04:00,6.000,6.060,6.110,6.000,2200
2020-07-13T10:25:00-04:00,6.055,6.070,6.070,6.040,753
2020-07-13T10:30:00-04:00,6.065,6.100,6.110,6.065,1400
2020-07-13T10:35:00-04:00,6.100,6.020,6.100,6.020,811
2020-07-13T10:40:00-04:00,6.000,5.930,6.000,5.930,1310
2020-07-13T10:45:00-04:00,5.920,5.920,5.920,5.920,261
2020-07-13T11:00:00-04:00,6.030,6.000,6.030,6.000,300
2020-07-13T11:05:00-04:00,5.940,5.920,5.940,5.920,200
2020-07-13T11:15:00-04:00,6.000,5.950,6.000,5.950,517
2020-07-13T11:25:00-04:00,5.950,5.950,5.950,5.950,907
2020-07-13T11:30:00-04:00,5.950,5.960,5.960,5.950,697
2020-07-13T11:35:00-04:00,5.960,5.900,5.960,5.880,1925
2020-07-13T11:45:00-04:00,5.880,5.850,5.880,5.840,2773
2020-07-13T11:50:00-04:00,5.850,5.810,5.850,5.810,940
2020-07-13T11:55:00-04:00,5.800,5.850,5.850,5.800,700
2020-07-13T12:00:00-04:00,5.850,5.850,5.850,5.850,100
2020-07-13T12:05:00-04:00,5.840,5.840,5.840,5.840,100
2020-07-13T12:10:00-04:00,5.830,5.780,5.830,5.780,600
2020-07-13T12:20:00-04:00,5.830,5.830,5.830,5.830,300
2020-07-13T12:25:00-04:00,5.830,5.790,5.840,5.790,870
2020-07-13T12:30:00-04:00,5.790,5.700,5.790,5.700,2998
2020-07-13T12:35:00-04:00,5.700,5.700,5.700,5.700,200
2020-07-13T13:10:00-04:00,5.880,5.820,5.880,5.820,500
2020-07-13T13:15:00-04:00,5.910,5.900,5.920,5.900,321
2020-07-13T13:30:00-04:00,5.880,5.930,5.940,5.880,900
2020-07-13T13:35:00-04:00,5.880,5.910,5.910,5.880,400
2020-07-13T13:45:00-04:00,5.880,5.880,5.880,5.880,100
2020-07-13T13:50:00-04:00,5.900,5.910,5.910,5.900,200
2020-07-13T14:05:00-04:00,5.810,5.810,5.810,5.810,610
2020-07-13T14:10:00-04:00,5.750,5.780,5.780,5.750,1900
2020-07-13T14:15:00-04:00,5.770,5.770,5.770,5.770,207
2020-07-13T14:20:00-04:00,5.770,5.710,5.770,5.710,993
2020-07-13T14:25:00-04:00,5.700,5.700,5.700,5.700,200
2020-07-13T14:30:00-04:00,5.700,5.610,5.700,5.610,2898
2020-07-13T14:35:00-04:00,5.600,5.550,5.610,5.510,2400
2020-07-13T14:40:00-04:00,5.600,5.600,5.640,5.600,300
2020-07-13T14:50:00-04:00,5.670,5.730,5.730,5.670,2716
2020-07-13T15:00:00-04:00,5.730,5.730,5.730,5.730,100
2020-07-13T15:05:00-04:00,5.635,5.605,5.635,5.605,900
2020-07-13T15:10:00-04:00,5.575,5.550,5.575,5.520,2485
2020-07-13T15:15:00-04:00,5.540,5.530,5.550,5.525,2655
2020-07-13T15:20:00-04:00,5.530,5.540,5.540,5.530,700
2020-07-13T15:25:00-04:00,5.500,5.510,5.510,5.500,1318
2020-07-13T15:30:00-04:00,5.500,5.460,5.510,5.460,11185
2020-07-13T15:35:00-04:00,5.405,5.360,5.405,5.350,2000
2020-07-13T15:40:00-04:00,5.380,5.350,5.380,5.350,1203
2020-07-13T15:45:00-04:00,5.350,5.350,5.420,5.350,2000
2020-07-13T15:50:00-04:00,5.370,5.340,5.380,5.330,3158
2020-07-13T15:55:00-04:00,5.310,5.330,5.330,5.310,452
2020-07-13T16:15:00-04:00,5.470,5.470,5.470,5.470,101
2020-07-14T09:30:00-04:00,5.510,5.740,5.740,5.510,900
2020-07-14T09:35:00-04:00,5.790,5.690,5.810,5.690,1662
2020-07-14T09:45:00-04:00,5.820,5.865,5.865,5.820,1070
2020-07-14T09:50:00-04:00,5.850,5.530,5.850,5.520,1420
2020-07-14T09:55:00-04:00,5.660,5.660,5.660,5.660,300
2020-07-14T10:00:00-04:00,5.610,5.620,5.620,5.610,300
2020-07-14T10:05:00-04:00,5.550,5.550,5.550,5.550,200
2020-07-14T10:45:00-04:00,5.850,5.770,5.850,5.770,600
2020-07-14T11:30:00-04:00,5.830,5.830,5.830,5.830,300
2020-07-14T11:35:00-04:00,5.800,5.800,5.800,5.800,100
2020-07-14T11:45:00-04:00,5.880,5.950,5.950,5.880,800
2020-07-14T11:50:00-04:00,5.970,5.980,5.990,5.970,510
2020-07-14T11:55:00-04:00,5.940,5.940,5.940,5.940,300
2020-07-14T12:05:00-04:00,5.940,5.860,5.940,5.860,225
2020-07-14T12:10:00-04:00,5.920,5.920,5.920,5.920,300
2020-07-14T12:15:00-04:00,5.930,5.930,5.930,5.930,500
2020-07-14T12:20:00-04:00,5.950,5.950,5.950,5.950,375
2020-07-14T12:25:00-04:00,5.960,5.960,5.960,5.960,100
2020-07-14T12:30:00-04:00,5.960,5.960,5.960,5.960,100
2020-07-14T12:40:00-04:00,6.080,6.060,6.080,6.050,389
2020-07-14T12:45:00-04:00,6.070,6.070,6.070,6.070,100
2020-07-14T12:50:00-04:00,6.090,6.090,6.090,6.090,100
2020-07-14T13:00:00-04:00,6.120,6.120,6.120,6.120,400
2020-07-14T13:05:00-04:00,6.185,6.185,6.185,6.185,800
2020-07-14T13:15:00-04:00,6.170,6.130,6.170,6.130,825
2020-07-14T13:20:00-04:00,6.170,6.170,6.170,6.170,100
2020-07-14T13:25:00-04:00,6.190,6.190,6.190,6.190,100
2020-07-14T13:35:00-04:00,6.450,6.450,6.450,6.450,100
2020-07-14T13:40:00-04:00,6.400,6.350,6.400,6.350,537
2020-07-14T13:45:00-04:00,6.480,6.370,6.480,6.370,700
2020-07-14T13:50:00-04:00,6.430,6.430,6.430,6.430,100
2020-07-14T14:00:00-04:00,6.440,6.440,6.440,6.440,100
2020-07-14T14:05:00-04:00,6.440,6.440,6.440,6.440,100
2020-07-14T14:10:00-04:00,6.520,6.520,6.520,6.520,100
2020-07-14T14:15:00-04:00,6.490,6.440,6.490,6.440,2000
2020-07-14T14:25:00-04:00,6.350,6.270,6.350,6.270,1817
2020-07-14T14:30:00-04:00,6.350,6.350,6.350,6.350,100
2020-07-14T14:35:00-04:00,6.280,6.200,6.280,6.200,1786
2020-07-14T14:40:00-04:00,6.200,6.220,6.220,6.200,900
2020-07-14T14:50:00-04:00,6.070,6.180,6.180,6.060,1700
2020-07-14T15:05:00-04:00,6.080,6.080,6.080,6.080,200
2020-07-14T15:10:00-04:00,6.210,6.210,6.210,6.210,100
2020-07-14T15:15:00-04:00,6.165,6.175,6.175,6.165,600
2020-07-14T15:20:00-04:00,6.180,6.180,6.180,6.180,1209
2020-07-14T15:25:00-04:00,6.220,6.220,6.220,6.220,225
2020-07-14T15:30:00-04:00,6.215,6.215,6.215,6.215,300
2020-07-14T15:40:00-04:00,6.180,6.200,6.200,6.180,5200
2020-07-14T15:45:00-04:00,6.180,6.130,6.190,6.130,5738
2020-07-14T15:50:00-04:00,6.190,6.250,6.250,6.170,4641
2020-07-14T15:55:00-04:00,6.320,6.280,6.320,6.280,1400
2020-07-15T09:45:00-04:00,6.300,6.300,6.300,6.300,100
2020-07-15T09:50:00-04:00,6.380,6.360,6.380,6.360,400
2020-07-15T09:55:00-04:00,6.290,6.290,6.290,6.290,300
2020-07-15T10:05:00-04:00,6.180,6.230,6.230,6.180,1342
2020-07-15T10:10:00-04:00,6.230,6.230,6.235,6.230,856
2020-07-15T10:15:00-04:00,6.190,6.150,6.200,6.100,1500
2020-07-15T10:25:00-04:00,6.260,6.235,6.260,6.235,400
2020-07-15T10:30:00-04:00,6.270,6.270,6.270,6.270,150
2020-07-15T10:35:00-04:00,6.270,6.270,6.270,6.270,200
2020-07-15T10:45:00-04:00,6.235,6.235,6.235,6.235,200
2020-07-15T10:50:00-04:00,6.220,6.215,6.230,6.200,815
2020-07-15T10:55:00-04:00,6.215,6.120,6.220,6.120,600
2020-07-15T11:00:00-04:00,6.050,6.050,6.050,6.050,500
2020-07-15T11:05:00-04:00,6.070,6.060,6.070,6.055,1186
2020-07-15T11:35:00-04:00,6.120,6.090,6.120,6.090,200
2020-07-15T11:45:00-04:00,6.065,6.065,6.065,6.065,188
2020-07-15T11:50:00-04:00,6.000,6.010,6.010,6.000,800
2020-07-15T11:55:00-04:00,5.910,5.890,5.910,5.890,3842
2020-07-15T12:00:00-04:00,5.840,5.820,5.840,5.820,1278
2020-07-15T12:05:00-04:00,5.860,5.890,5.890,5.850,2109
2020-07-15T12:10:00-04:00,5.940,5.870,5.940,5.870,1011
2020-07-15T12:15:00-04:00,5.870,5.870,5.870,5.870,500
2020-07-15T12:20:00-04:00,5.970,5.970,5.970,5.970,982
2020-07-15T13:20:00-04:00,6.060,6.060,6.060,6.060,2300
2020-07-15T13:25:00-04:00,6.140,6.140,6.140,6.140,375
2020-07-15T13:30:00-04:00,6.170,6.170,6.170,6.170,2325
2020-07-15T13:40:00-04:00,6.070,6.190,6.190,6.070,1537
2020-07-15T14:15:00-04:00,6.125,6.125,6.125,6.125,100
2020-07-15T14:20:00-04:00,6.110,6.120,6.120,6.110,544
2020-07-15T14:55:00-04:00,6.210,6.120,6.210,6.120,1300
2020-07-15T15:15:00-04:00,6.230,6.230,6.230,6.230,100
2020-07-15T15:25:00-04:00,6.160,6.160,6.160,6.160,100
2020-07-15T15:35:00-04:00,6.200,6.200,6.200,6.200,200
2020-07-15T15:40:00-04:00,6.240,6.220,6.240,6.220,200
2020-07-15T15:45:00-04:00,6.230,6.230,6.230,6.230,400
2020-07-15T15:50:00-04:00,6.250,6.260,6.260,6.250,1800
2020-07-15T15:55:00-04:00,6.240,6.230,6.240,6.230,200
2020-07-16T09:30:00-04:00,6.150,6.150,6.150,6.150,101
2020-07-16T09:35:00-04:00,5.970,6.010,6.050,5.970,850
2020-07-16T09:50:00-04:00,6.050,6.170,6.170,6.050,4350
2020-07-16T09:55:00-04:00,6.170,6.200,6.200,6.170,2971
2020-07-16T10:05:00-04:00,6.000,6.000,6.000,6.000,300
2020-07-16T10:10:00-04:00,6.010,5.990,6.010,5.990,305
2020-07-16T10:20:00-04:00,6.000,6.000,6.000,6.000,600
2020-07-16T10:30:00-04:00,6.030,6.040,6.040,6.030,1877
2020-07-16T10:55:00-04:00,6.150,6.150,6.150,6.150,100
2020-07-16T11:25:00-04:00,6.090,6.090,6.090,6.090,100
2020-07-16T11:55:00-04:00,6.120,6.110,6.140,6.110,300
2020-07-16T12:05:00-04:00,6.060,6.060,6.060,6.060,100
2020-07-16T12:30:00-04:00,6.130,6.130,6.130,6.130,100
2020-07-16T12:35:00-04:00,6.140,6.140,6.140,6.140,100
2020-07-16T12:45:00-04:00,6.190,6.190,6.190,6.190,572
2020-07-16T12:50:00-04:00,6.300,6.300,6.300,6.300,100
2020-07-16T12:55:00-04:00,6.160,6.160,6.160,6.160,1000
2020-07-16T13:00:00-04:00,6.270,6.220,6.290,6.220,1425
2020-07-16T13:05:00-04:00,6.280,6.280,6.280,6.280,300
2020-07-16T13:10:00-04:00,6.250,6.300,6.300,6.250,1000
2020-07-16T13:15:00-04:00,6.300,6.210,6.300,6.210,300
2020-07-16T13:35:00-04:00,6.250,6.250,6.250,6.250,300
2020-07-16T13:50:00-04:00,6.170,6.170,6.170,6.170,634
2020-07-16T14:05:00-04:00,6.230,6.210,6.250,6.190,6009
2020-07-16T14:10:00-04:00,6.200,6.190,6.200,6.190,300
2020-07-16T14:15:00-04:00,6.220,6.220,6.260,6.190,5078
2020-07-16T14:20:00-04:00,6.210,6.200,6.210,6.200,1752
2020-07-16T14:25:00-04:00,6.200,6.200,6.200,6.200,100
2020-07-16T14:35:00-04:00,6.130,6.135,6.135,6.130,300
2020-07-16T14:45:00-04:00,6.190,6.170,6.190,6.170,200
2020-07-16T14:50:00-04:00,6.140,6.140,6.140,6.140,400
2020-07-16T14:55:00-04:00,6.130,6.130,6.130,6.130,100
2020-07-16T15:05:00-04:00,6.170,6.170,6.170,6.170,100
2020-07-16T15:15:00-04:00,6.190,6.190,6.190,6.190,100
2020-07-16T15:20:00-04:00,6.170,6.170,6.170,6.170,184
2020-07-16T15:25:00-04:00,6.170,6.170,6.170,6.170,143
2020-07-16T15:35:00-04:00,6.180,6.180,6.180,6.180,100
2020-07-16T15:40:00-04:00,6.180,6.180,6.180,6.180,110
2020-07-16T15:45:00-04:00,6.160,6.160,6.160,6.160,200
2020-07-16T15:50:00-04:00,6.140,6.140,6.140,6.140,100
2020-07-16T15:55:00-04:00,6.140,6.140,6.140,6.140,200
2020-07-17T09:45:00-04:00,6.100,6.100,6.100,6.100,502
2020-07-17T09:50:00-04:00,6.070,6.070,6.070,6.070,100
2020-07-17T09:55:00-04:00,6.035,6.080,6.080,6.035,300
2020-07-17T10:00:00-04:00,6.180,6.180,6.180,6.180,200
2020-07-17T10:05:00-04:00,6.130,6.150,6.150,6.130,440
2020-07-17T10:10:00-04:00,6.130,6.130,6.130,6.130,200
2020-07-17T10:20:00-04:00,6.140,6.150,6.150,6.140,805
2020-07-17T10:30:00-04:00,6.140,6.090,6.140,6.090,1000
2020-07-17T10:35:00-04:00,5.960,5.960,5.960,5.960,255
2020-07-17T10:45:00-04:00,5.990,5.990,5.990,5.990,100
2020-07-17T11:45:00-04:00,5.765,5.765,5.765,5.765,100
2020-07-17T12:35:00-04:00,5.810,5.820,5.820,5.810,800
2020-07-17T12:50:00-04:00,5.760,5.760,5.760,5.760,500
2020-07-17T13:05:00-04:00,5.820,5.820,5.820,5.820,126
2020-07-17T13:10:00-04:00,5.830,5.830,5.830,5.830,100
2020-07-17T13:15:00-04:00,5.790,5.790,5.790,5.790,100
2020-07-17T13:25:00-04:00,5.800,5.800,5.800,5.800,428
2020-07-17T13:30:00-04:00,5.770,5.770,5.770,5.770,100
2020-07-17T13:35:00-04:00,5.760,5.760,5.760,5.760,100
2020-07-17T13:45:00-04:00,5.725,5.725,5.725,5.725,100
2020-07-17T13:55:00-04:00,5.700,5.700,5.700,5.700,150
2020-07-17T14:00:00-04:00,5.720,5.720,5.720,5.720,100
2020-07-17T14:10:00-04:00,5.750,5.750,5.750,5.750,200
2020-07-17T14:15:00-04:00,5.770,5.770,5.770,5.770,100
2020-07-17T14:20:00-04:00,5.800,5.800,5.800,5.800,600
