timestamp,open,close,high,low,volume
2020-06-03 15:30:00-04:00,0.970,0.970,0.970,0.970,700
2020-06-03 15:55:00-04:00,0.980,0.980,0.980,0.980,600
2020-06-04 09:35:00-04:00,0.945,0.945,0.945,0.945,100
2020-06-04 11:25:00-04:00,0.950,0.950,0.950,0.950,100
2020-06-04 12:50:00-04:00,0.960,0.960,0.960,0.960,100
2020-06-04 13:35:00-04:00,0.961,0.961,0.961,0.961,100
2020-06-04 14:35:00-04:00,0.970,0.970,0.970,0.970,100
2020-06-04 15:35:00-04:00,0.950,0.950,0.950,0.950,100
2020-06-05 15:50:00-04:00,1.000,1.000,1.000,1.000,200
2020-06-05 15:55:00-04:00,1.000,1.005,1.005,1.000,200
2020-06-08 15:40:00-04:00,1.070,1.070,1.070,1.070,100
2020-06-08 15:45:00-04:00,1.070,1.070,1.070,1.070,100
2020-06-08 15:55:00-04:00,1.070,1.070,1.070,1.070,200
2020-06-09 11:35:00-04:00,1.030,1.030,1.030,1.030,100
2020-06-09 15:55:00-04:00,1.050,1.050,1.050,1.050,200
2020-06-11 10:05:00-04:00,1.000,1.000,1.000,1.000,100
2020-06-11 10:10:00-04:00,1.000,1.000,1.000,1.000,100
2020-06-11 11:45:00-04:00,1.010,1.010,1.010,1.010,200
2020-06-11 11:50:00-04:00,1.010,1.010,1.010,1.010,100
2020-06-11 12:30:00-04:00,1.010,1.010,1.010,1.010,100
2020-06-11 14:30:00-04:00,1.010,1.010,1.010,1.010,100
2020-06-15 12:50:00-04:00,0.995,0.995,0.995,0.995,100
2020-06-15 12:55:00-04:00,0.995,0.995,0.995,0.995,100
2020-06-15 13:00:00-04:00,0.995,0.995,0.995,0.995,300
2020-06-15 13:30:00-04:00,0.999,0.999,0.999,0.999,300
2020-06-15 13:45:00-04:00,1.000,1.000,1.000,1.000,200
2020-06-15 14:00:00-04:00,1.000,0.999,1.000,0.999,500
2020-06-15 14:05:00-04:00,1.000,1.000,1.000,1.000,148
2020-06-15 14:25:00-04:00,1.000,1.000,1.000,1.000,500
2020-06-15 14:30:00-04:00,1.000,1.000,1.000,1.000,200
2020-06-15 15:45:00-04:00,1.005,1.005,1.005,1.005,100
2020-06-16 10:20:00-04:00,1.020,1.020,1.020,1.020,100
2020-06-16 15:45:00-04:00,1.020,1.020,1.020,1.020,100
2020-06-17 10:25:00-04:00,1.010,1.010,1.010,1.010,100
2020-06-18 13:00:00-04:00,1.030,1.030,1.030,1.030,100
2020-06-18 15:05:00-04:00,1.010,1.010,1.010,1.010,200
2020-06-18 15:35:00-04:00,1.020,1.020,1.020,1.020,100
2020-06-18 15:55:00-04:00,1.010,1.010,1.010,1.010,200
2020-06-22 12:10:00-04:00,1.055,1.055,1.055,1.055,100
2020-06-22 12:50:00-04:00,1.045,1.045,1.045,1.045,100
2020-06-22 14:10:00-04:00,1.040,1.040,1.040,1.040,100
2020-06-22 15:40:00-04:00,1.050,1.050,1.050,1.050,201
2020-06-22 15:45:00-04:00,1.050,1.040,1.050,1.040,201
2020-06-22 15:50:00-04:00,1.050,1.060,1.060,1.050,201
2020-06-22 15:55:00-04:00,1.050,1.050,1.050,1.050,672
2020-06-23 10:00:00-04:00,1.060,1.060,1.060,1.060,100
2020-06-23 15:55:00-04:00,1.060,1.050,1.060,1.050,200
2020-06-24 10:05:00-04:00,1.030,1.030,1.030,1.030,100
2020-06-24 10:30:00-04:00,1.030,1.030,1.030,1.030,100
2020-06-24 10:50:00-04:00,1.030,1.030,1.030,1.030,100
2020-06-24 11:05:00-04:00,1.030,1.030,1.030,1.030,116
2020-06-24 14:25:00-04:00,1.030,1.030,1.030,1.030,100
2020-06-24 15:15:00-04:00,1.035,1.035,1.035,1.035,100
2020-06-24 15:55:00-04:00,1.040,1.040,1.040,1.040,170
2020-06-25 11:40:00-04:00,0.994,0.994,0.994,0.994,100
2020-06-25 11:55:00-04:00,0.992,0.992,0.992,0.992,100
2020-06-25 12:20:00-04:00,1.000,1.000,1.000,1.000,100
2020-06-25 12:40:00-04:00,1.000,1.000,1.000,1.000,100
2020-06-25 13:30:00-04:00,0.990,0.990,0.990,0.990,100
2020-06-25 14:05:00-04:00,0.990,0.990,0.990,0.990,100
2020-06-29 10:55:00-04:00,0.821,0.821,0.821,0.821,100
2020-06-29 12:50:00-04:00,0.926,0.926,0.926,0.926,106
2020-06-30 09:40:00-04:00,1.045,1.045,1.045,1.045,100
2020-06-30 09:45:00-04:00,1.045,1.045,1.045,1.045,100
2020-06-30 10:55:00-04:00,0.984,0.984,0.984,0.984,1000
2020-06-30 12:10:00-04:00,0.989,0.989,0.989,0.989,100
2020-06-30 13:05:00-04:00,0.997,0.997,0.997,0.997,100
2020-06-30 15:50:00-04:00,0.995,0.995,0.995,0.995,100
2020-06-30 15:55:00-04:00,0.995,0.970,0.995,0.970,200
2020-07-01 10:55:00-04:00,1.000,1.000,1.000,1.000,700
2020-07-01 12:40:00-04:00,0.963,0.963,0.963,0.963,300
2020-07-01 14:55:00-04:00,0.942,0.942,0.942,0.942,100
2020-07-01 15:45:00-04:00,0.930,0.930,0.930,0.930,100
2020-07-02 12:45:00-04:00,0.956,0.956,0.956,0.956,200
2020-07-02 14:35:00-04:00,0.930,0.930,0.930,0.930,200
2020-07-07 13:05:00-04:00,0.850,0.850,0.850,0.850,100
2020-07-08 10:05:00-04:00,0.854,0.854,0.854,0.854,100
2020-07-08 12:50:00-04:00,0.820,0.820,0.820,0.820,200
2020-07-08 12:55:00-04:00,0.820,0.820,0.820,0.820,200
2020-07-08 15:00:00-04:00,0.823,0.823,0.823,0.823,102
2020-07-08 15:05:00-04:00,0.823,0.823,0.823,0.823,100
2020-07-08 15:35:00-04:00,0.920,0.920,0.920,0.920,100
2020-07-08 15:50:00-04:00,0.918,0.918,0.918,0.918,100
2020-07-09 10:00:00-04:00,0.879,0.879,0.879,0.879,100
2020-07-09 10:55:00-04:00,0.881,0.881,0.881,0.881,100
2020-07-09 12:50:00-04:00,0.870,0.870,0.870,0.870,200
2020-07-13 15:45:00-04:00,0.785,0.785,0.785,0.785,100
2020-07-13 15:55:00-04:00,0.785,0.785,0.785,0.785,104
2020-07-14 10:40:00-04:00,0.760,0.760,0.760,0.760,145
2020-07-14 10:55:00-04:00,0.786,0.786,0.786,0.786,100
