1594323300000,1594323360000,BA,418.000,268938.000,179.630,173.159,173.260,173.100,173.260,173.100,175.169
1594323360000,1594323420000,BA,636.000,269574.000,179.630,173.114,173.100,173.130,173.150,173.050,175.165
1594323420000,1594323480000,BA,1144.000,270718.000,179.630,173.142,173.210,173.060,173.210,173.050,175.156
1594323480000,1594323540000,BA,789.000,271507.000,179.630,173.129,173.030,173.230,173.230,173.030,175.150
1594323660000,1594323720000,BA,1113.000,275503.000,179.630,173.125,173.070,173.205,173.205,173.070,175.122
1594323720000,1594323780000,BA,1428.000,276931.000,179.630,173.231,173.220,173.335,173.350,173.185,175.112
1594323780000,1594323840000,BA,3570.000,280501.000,179.630,173.397,173.305,173.340,173.465,173.305,175.090
1594323840000,1594323900000,BA,1819.000,282320.000,179.630,173.345,173.350,173.330,173.400,173.265,175.079
1594323900000,1594323960000,BA,2285.000,284605.000,179.630,173.409,173.345,173.485,173.485,173.335,175.066
1594323960000,1594324020000,BA,610.000,285215.000,179.630,173.382,173.420,173.320,173.430,173.285,175.062
1594324020000,1594324080000,BA,1353.000,286568.000,179.630,173.403,173.345,173.440,173.440,173.345,175.054
1594324080000,1594324140000,BA,2147.000,288715.000,179.630,173.953,173.575,174.010,174.040,173.575,175.046
1594324140000,1594324200000,BA,1197.000,289912.000,179.630,173.731,173.930,173.665,173.930,173.630,175.041
1594324200000,1594324260000,BA,1603.000,291515.000,179.630,173.541,173.655,173.580,173.655,173.420,175.032
1594324260000,1594324320000,BA,2307.000,293822.000,179.630,173.428,173.495,173.350,173.495,173.345,175.020
1594324320000,1594324380000,BA,1508.000,295330.000,179.630,173.409,173.430,173.400,173.440,173.390,175.012
1594324380000,1594324440000,BA,1281.000,296611.000,179.630,173.509,173.560,173.485,173.560,173.440,175.005
1594324440000,1594324500000,BA,1567.000,298178.000,179.630,173.478,173.430,173.550,173.590,173.370,174.997
1594324500000,1594324560000,BA,2038.000,300216.000,179.630,173.390,173.530,173.360,173.530,173.280,174.986
1594324560000,1594324620000,BA,926.000,301142.000,179.630,173.228,173.260,173.260,173.290,173.170,174.981
1594324620000,1594324680000,BA,2304.000,303446.000,179.630,173.301,173.220,173.360,173.380,173.220,174.968
1594324680000,1594324740000,BA,1448.000,304894.000,179.630,173.346,173.375,173.320,173.375,173.320,174.960
1594324740000,1594324800000,BA,3061.000,307955.000,179.630,173.296,173.310,173.230,173.340,173.230,174.944
