1594323060000,1594323120000,AAPL,4605.000,382663.000,385.030,380.479,380.510,380.080,380.790,380.080,382.581
1594323120000,1594323180000,AAPL,4544.000,387207.000,385.030,380.335,380.320,380.420,380.510,380.020,382.554
1594323180000,1594323240000,AAPL,2609.000,389816.000,385.030,380.892,380.730,380.690,381.090,380.690,382.543
1594323240000,1594323300000,AAPL,1880.000,391696.000,385.030,380.768,380.860,380.990,380.990,380.490,382.535
1594323300000,1594323360000,AAPL,1235.000,392931.000,385.030,380.577,380.740,380.200,380.800,380.200,382.529
1594323360000,1594323420000,AAPL,2009.000,394940.000,385.030,380.604,380.480,380.870,380.880,380.380,382.519
1594323420000,1594323480000,AAPL,1765.000,396705.000,385.030,380.951,380.945,380.950,381.140,380.830,382.512
1594323480000,1594323540000,AAPL,2049.000,398754.000,385.030,381.197,380.910,381.320,381.450,380.740,382.505
1594323660000,1594323720000,AAPL,1049.000,404874.000,385.030,381.298,381.310,381.260,381.350,381.260,382.488
1594323720000,1594323780000,AAPL,1379.000,406253.000,385.030,381.501,381.390,381.565,381.605,381.390,382.485
1594323780000,1594323840000,AAPL,1300.000,407553.000,385.030,381.786,381.565,381.840,381.870,381.550,382.482
1594323840000,1594323900000,AAPL,1211.000,408764.000,385.030,381.862,381.780,381.865,381.950,381.780,382.480
1594323900000,1594323960000,AAPL,2488.000,411252.000,385.030,382.112,381.865,382.220,382.395,381.865,382.478
1594323960000,1594324020000,AAPL,895.000,412147.000,385.030,382.215,382.080,382.300,382.300,382.080,382.478
1594324020000,1594324080000,AAPL,1337.000,413484.000,385.030,382.197,382.120,382.200,382.290,382.120,382.477
1594324080000,1594324140000,AAPL,4276.000,417760.000,385.030,382.784,382.420,383.060,383.070,382.400,382.480
1594324140000,1594324200000,AAPL,3114.000,420874.000,385.030,382.671,382.740,382.490,382.795,382.440,382.481
1594324200000,1594324260000,AAPL,3812.000,424686.000,385.030,382.378,382.400,382.710,382.710,382.195,382.480
1594324260000,1594324320000,AAPL,3034.000,427720.000,385.030,382.461,382.530,382.560,382.630,382.350,382.480
1594324320000,1594324380000,AAPL,2403.000,430123.000,385.030,382.906,382.650,383.135,383.135,382.640,382.483
1594324380000,1594324440000,AAPL,2986.000,433109.000,385.030,383.104,383.100,383.060,383.240,382.920,382.487
1594324440000,1594324500000,AAPL,1842.000,434951.000,385.030,382.828,382.710,382.950,382.950,382.690,382.488
1594324500000,1594324560000,AAPL,1259.000,436210.000,385.030,382.610,382.970,382.580,383.000,382.380,382.489
1594324560000,1594324620000,AAPL,151850.000,588060.000,385.030,382.610,382.610,382.795,382.795,382.420,382.520
1594324620000,1594324680000,AAPL,920.000,588980.000,385.030,382.797,382.580,383.020,383.020,382.570,382.520
1594324680000,1594324740000,AAPL,3658.000,592638.000,385.030,382.861,382.960,382.960,382.960,382.600,382.522
1594324740000,1594324800000,AAPL,8608.000,601246.000,385.030,383.008,382.934,382.890,383.200,382.610,382.529
