1594322580000,1594322640000,TSLA,305.000,218471.000,1396.310,1386.994,1386.980,1386.980,1386.980,1386.980,1379.861
1594322640000,1594322700000,TSLA,416.000,218887.000,1396.310,1389.071,1387.690,1388.950,1388.950,1387.690,1379.878
1594322700000,1594322760000,TSLA,427.000,219314.000,1396.310,1390.099,1390.530,1390.380,1390.530,1390.380,1379.898
1594322820000,1594322880000,TSLA,236.000,219618.000,1396.310,1387.845,1387.950,1387.950,1387.950,1387.950,1379.909
1594322880000,1594322940000,TSLA,1061.000,220679.000,1396.310,1385.796,1388.340,1382.530,1388.340,1382.530,1379.937
1594322940000,1594323000000,TSLA,245.000,220924.000,1396.310,1384.465,1385.190,1385.190,1385.190,1385.190,1379.942
1594323000000,1594323060000,TSLA,167.000,221091.000,1396.310,1383.961,1383.960,1383.960,1383.960,1383.960,1379.945
1594323060000,1594323120000,TSLA,2987.000,224078.000,1396.310,1380.318,1382.070,1380.380,1382.210,1380.000,1379.950
1594323120000,1594323180000,TSLA,734.000,224812.000,1396.310,1380.900,1380.000,1381.670,1381.670,1380.000,1379.953
1594323180000,1594323240000,TSLA,1458.000,226270.000,1396.310,1383.029,1380.960,1383.100,1383.770,1380.960,1379.973
1594323240000,1594323300000,TSLA,491.000,226761.000,1396.310,1382.647,1382.695,1382.590,1382.695,1382.070,1379.979
1594323300000,1594323360000,TSLA,280.000,227041.000,1396.310,1384.073,1384.140,1384.140,1384.140,1384.140,1379.984
1594323360000,1594323420000,TSLA,428.000,227469.000,1396.310,1383.524,1383.470,1383.560,1383.990,1383.470,1379.990
1594323420000,1594323480000,TSLA,1011.000,228480.000,1396.310,1386.513,1384.590,1388.990,1388.990,1384.590,1380.019
1594323480000,1594323540000,TSLA,628.000,229108.000,1396.310,1388.251,1387.800,1388.550,1388.550,1387.800,1380.042
1594323660000,1594323720000,TSLA,419.000,231761.000,1396.310,1387.595,1387.330,1387.910,1387.910,1387.330,1380.149
1594323720000,1594323780000,TSLA,646.000,232407.000,1396.310,1389.759,1388.570,1389.670,1390.530,1388.570,1380.176
1594323780000,1594323840000,TSLA,460.000,232867.000,1396.310,1390.710,1391.130,1390.780,1391.130,1390.780,1380.197
1594323840000,1594323900000,TSLA,239.000,233106.000,1396.310,1390.811,1390.420,1391.110,1391.110,1390.420,1380.208
1594323900000,1594323960000,TSLA,310.000,233416.000,1396.310,1392.706,1392.240,1392.240,1392.240,1392.240,1380.225
1594323960000,1594324020000,TSLA,406.000,233822.000,1396.310,1392.987,1392.850,1393.240,1393.240,1392.850,1380.247
