1594322520000,1594322580000,MSFT,1853.000,768526.000,216.330,213.800,213.790,213.865,213.865,213.700,213.926
1594322580000,1594322640000,MSFT,679.000,769205.000,216.330,213.964,213.930,213.990,213.990,213.930,213.926
1594322640000,1594322700000,MSFT,559.000,769764.000,216.330,214.112,214.090,214.120,214.120,214.090,213.926
1594322700000,1594322760000,MSFT,309.000,770073.000,216.330,214.132,214.105,214.105,214.105,214.105,213.926
1594322760000,1594322820000,MSFT,555.000,770628.000,216.330,214.057,214.040,214.090,214.090,214.040,213.926
1594322820000,1594322880000,MSFT,191.000,770819.000,216.330,214.141,214.140,214.140,214.140,214.140,213.926
1594322880000,1594322940000,MSFT,833.000,771652.000,216.330,213.992,214.120,213.730,214.180,213.730,213.926
1594322940000,1594323000000,MSFT,1421.000,773073.000,216.330,213.763,213.720,213.600,213.850,213.600,213.926
1594323000000,1594323060000,MSFT,1675.000,774748.000,216.330,213.510,213.615,213.490,213.615,213.420,213.925
1594323060000,1594323120000,MSFT,1704.000,776452.000,216.330,213.272,213.410,213.060,213.410,213.060,213.924
1594323120000,1594323180000,MSFT,1696.000,778148.000,216.330,213.083,213.120,213.120,213.120,213.010,213.922
1594323180000,1594323240000,MSFT,1113.000,779261.000,216.330,213.289,213.180,213.380,213.380,213.180,213.921
1594323240000,1594323300000,MSFT,985.000,780246.000,216.330,213.267,213.270,213.310,213.355,213.190,213.920
1594323300000,1594323360000,MSFT,4474.000,784720.000,216.330,213.240,213.330,213.025,213.330,213.025,213.916
1594323360000,1594323420000,MSFT,2764.000,787484.000,216.330,213.102,212.970,213.305,213.305,212.970,213.913
1594323420000,1594323480000,MSFT,2959.000,790443.000,216.330,213.335,213.305,213.370,213.370,213.240,213.911
1594323480000,1594323540000,MSFT,1730.000,792173.000,216.330,213.323,213.305,213.420,213.420,213.200,213.910
1594323660000,1594323720000,MSFT,1166.000,795350.000,216.330,213.397,213.340,213.540,213.540,213.270,213.908
1594323720000,1594323780000,MSFT,285.000,795635.000,216.330,213.651,213.660,213.660,213.660,213.660,213.908
1594323780000,1594323840000,MSFT,504.000,796139.000,216.330,213.733,213.720,213.760,213.760,213.700,213.908
1594323840000,1594323900000,MSFT,403.000,796542.000,216.330,213.959,213.920,214.010,214.010,213.920,213.908
1594323900000,1594323960000,MSFT,1245.000,797787.000,216.330,214.140,214.090,214.050,214.220,214.050,213.908
1594323960000,1594324020000,MSFT,4239.000,802026.000,216.330,214.074,213.990,214.100,214.100,213.990,213.909
1594324020000,1594324080000,MSFT,6848.000,808874.000,216.330,214.099,214.100,214.090,214.100,214.090,213.911
1594324080000,1594324140000,MSFT,3051.000,811925.000,216.330,214.338,214.210,214.620,214.620,214.210,213.912
1594324140000,1594324200000,MSFT,1869.000,813794.000,216.330,214.447,214.610,214.230,214.610,214.180,213.914
1594324200000,1594324260000,MSFT,3170.000,816964.000,216.330,214.113,214.145,213.950,214.290,213.950,213.914
1594324260000,1594324320000,MSFT,5308.000,822272.000,216.330,213.953,213.950,213.940,214.040,213.840,213.915
1594324320000,1594324380000,MSFT,7177.000,829449.000,216.330,214.154,213.930,214.320,214.350,213.930,213.917
1594324380000,1594324440000,MSFT,4139.000,833588.000,216.330,214.346,214.360,214.370,214.410,214.290,213.919
1594324440000,1594324500000,MSFT,1087.000,834675.000,216.330,214.265,214.375,214.320,214.375,214.180,213.919
1594324500000,1594324560000,MSFT,2689.000,837364.000,216.330,214.123,214.330,214.110,214.335,213.900,213.920
1594324560000,1594324620000,MSFT,5742.000,843106.000,216.330,214.154,214.115,214.180,214.200,214.090,213.922
1594324620000,1594324680000,MSFT,4819.000,847925.000,216.330,214.096,214.115,214.150,214.150,213.995,213.923
1594324680000,1594324740000,MSFT,2174.000,850099.000,216.330,214.043,214.095,214.090,214.100,213.960,213.923
1594324740000,1594324800000,MSFT,6869.000,856968.000,216.330,214.138,214.025,214.440,214.440,213.990,213.925
