timestamp,open,close,high,low,volume
2020-07-08 12:55:00-04:00,2.280,2.290,2.290,2.280,200
2020-07-08 14:40:00-04:00,2.260,2.260,2.260,2.260,100
2020-07-08 15:00:00-04:00,2.270,2.270,2.270,2.270,100
2020-07-08 15:50:00-04:00,2.270,2.270,2.270,2.270,117
2020-07-09 09:30:00-04:00,2.300,2.300,2.300,2.300,110
2020-07-09 10:50:00-04:00,2.260,2.260,2.260,2.260,100
2020-07-09 11:00:00-04:00,2.240,2.240,2.240,2.240,200
2020-07-09 11:30:00-04:00,2.270,2.270,2.270,2.270,100
2020-07-09 14:55:00-04:00,2.270,2.270,2.270,2.270,100
2020-07-09 15:40:00-04:00,2.270,2.270,2.270,2.270,100
2020-07-09 15:55:00-04:00,2.240,2.240,2.240,2.240,100
2020-07-10 10:10:00-04:00,2.280,2.280,2.280,2.280,100
2020-07-10 11:50:00-04:00,2.270,2.270,2.270,2.270,100
2020-07-10 12:45:00-04:00,2.250,2.250,2.250,2.250,100
2020-07-10 13:10:00-04:00,2.210,2.210,2.210,2.210,232
2020-07-10 13:55:00-04:00,2.270,2.270,2.270,2.270,100
2020-07-10 15:30:00-04:00,2.270,2.270,2.270,2.270,100
2020-07-13 10:55:00-04:00,2.230,2.230,2.230,2.230,100
2020-07-13 11:40:00-04:00,2.230,2.200,2.230,2.200,200
2020-07-13 11:55:00-04:00,2.210,2.210,2.210,2.210,100
2020-07-13 12:20:00-04:00,2.200,2.200,2.200,2.200,100
2020-07-13 12:30:00-04:00,2.200,2.200,2.200,2.200,100
2020-07-13 12:40:00-04:00,2.250,2.250,2.250,2.250,100
2020-07-13 13:15:00-04:00,2.240,2.240,2.240,2.240,100
2020-07-13 15:25:00-04:00,2.250,2.250,2.250,2.250,100
2020-07-14 09:55:00-04:00,2.190,2.190,2.190,2.190,200
2020-07-14 10:05:00-04:00,2.200,2.200,2.200,2.200,100
2020-07-14 10:15:00-04:00,2.180,2.160,2.180,2.150,500
2020-07-14 10:25:00-04:00,2.170,2.170,2.170,2.170,100
2020-07-14 10:30:00-04:00,2.170,2.170,2.170,2.170,200
2020-07-14 10:50:00-04:00,2.140,2.140,2.140,2.140,100
2020-07-14 11:20:00-04:00,2.130,2.130,2.130,2.130,100
2020-07-14 11:25:00-04:00,2.120,2.120,2.120,2.120,100
2020-07-14 11:35:00-04:00,2.070,2.080,2.080,2.070,202
2020-07-14 12:25:00-04:00,2.030,2.030,2.040,2.030,600
2020-07-14 12:30:00-04:00,2.040,2.040,2.040,2.040,320
2020-07-14 12:35:00-04:00,2.035,2.060,2.060,2.030,410
2020-07-14 12:40:00-04:00,2.060,2.050,2.060,2.050,200
2020-07-14 13:05:00-04:00,2.060,2.060,2.060,2.060,100
2020-07-14 13:50:00-04:00,2.060,2.070,2.070,2.060,400
2020-07-14 14:00:00-04:00,2.070,2.070,2.070,2.070,100
2020-07-14 14:10:00-04:00,2.070,2.070,2.070,2.070,120
2020-07-14 14:40:00-04:00,2.090,2.090,2.090,2.090,200
2020-07-14 15:10:00-04:00,2.050,2.050,2.050,2.050,100
2020-07-14 15:20:00-04:00,2.040,2.050,2.050,2.040,510
2020-07-14 15:25:00-04:00,2.040,2.040,2.040,2.040,100
2020-07-14 15:50:00-04:00,2.060,2.060,2.060,2.060,100
2020-07-14 15:55:00-04:00,2.040,2.050,2.050,2.040,544
2020-07-15 07:00:00-04:00,3.480,3.480,3.480,3.480,100
2020-07-15 07:05:00-04:00,3.520,3.520,3.520,3.520,100
2020-07-15 07:10:00-04:00,3.220,3.220,3.220,3.220,216
2020-07-15 07:15:00-04:00,3.130,3.290,3.290,3.130,300
2020-07-15 09:25:00-04:00,2.460,2.460,2.460,2.460,100
2020-07-15 09:30:00-04:00,2.440,2.430,2.440,2.420,470
2020-07-15 09:35:00-04:00,2.440,2.600,2.600,2.440,712
2020-07-15 09:40:00-04:00,2.580,2.580,2.580,2.580,138
2020-07-15 09:45:00-04:00,2.660,2.830,2.830,2.660,459
2020-07-15 09:50:00-04:00,2.785,2.980,3.030,2.770,3573
2020-07-15 09:55:00-04:00,2.970,2.890,2.970,2.870,1700
2020-07-15 10:00:00-04:00,2.820,3.030,3.030,2.820,1900
2020-07-15 10:05:00-04:00,2.910,2.820,2.910,2.820,800
2020-07-15 10:10:00-04:00,2.750,2.720,2.750,2.720,4679
2020-07-15 10:15:00-04:00,2.690,2.660,2.690,2.650,1360
2020-07-15 10:20:00-04:00,2.680,2.800,2.800,2.680,2396
2020-07-15 10:25:00-04:00,2.770,2.730,2.770,2.730,300
2020-07-15 10:30:00-04:00,2.920,2.920,2.920,2.920,449
2020-07-15 10:35:00-04:00,2.930,2.930,2.930,2.930,140
2020-07-15 10:40:00-04:00,2.900,2.970,3.000,2.900,1597
2020-07-15 10:50:00-04:00,3.110,3.110,3.110,3.110,100
2020-07-15 10:55:00-04:00,3.040,2.990,3.055,2.930,568
2020-07-15 11:00:00-04:00,2.930,2.930,2.930,2.930,100
2020-07-15 11:05:00-04:00,2.830,2.750,2.830,2.750,452
2020-07-15 11:10:00-04:00,2.710,2.710,2.710,2.710,100
2020-07-15 11:25:00-04:00,2.700,2.610,2.700,2.570,1020
2020-07-15 11:30:00-04:00,2.660,2.660,2.660,2.660,500
2020-07-15 11:35:00-04:00,2.680,2.690,2.720,2.680,1438
2020-07-15 11:50:00-04:00,2.640,2.690,2.690,2.640,210
2020-07-15 12:00:00-04:00,2.600,2.600,2.600,2.600,100
2020-07-15 12:05:00-04:00,2.600,2.555,2.600,2.555,1550
2020-07-15 12:20:00-04:00,2.580,2.570,2.580,2.570,200
2020-07-15 12:35:00-04:00,2.660,2.650,2.660,2.650,600
2020-07-15 12:40:00-04:00,2.630,2.630,2.630,2.630,400
2020-07-15 13:00:00-04:00,2.620,2.620,2.620,2.620,504
2020-07-15 13:15:00-04:00,2.610,2.570,2.610,2.570,300
2020-07-15 13:20:00-04:00,2.580,2.580,2.580,2.580,100
2020-07-15 13:25:00-04:00,2.610,2.610,2.610,2.610,300
2020-07-15 13:45:00-04:00,2.650,2.650,2.650,2.640,598
2020-07-15 13:50:00-04:00,2.610,2.610,2.610,2.610,100
2020-07-15 13:55:00-04:00,2.600,2.630,2.630,2.600,948
2020-07-15 14:00:00-04:00,2.620,2.680,2.690,2.620,1400
2020-07-15 14:05:00-04:00,2.690,2.710,2.710,2.690,570
2020-07-15 14:10:00-04:00,2.680,2.680,2.680,2.680,104
2020-07-15 14:15:00-04:00,2.680,2.680,2.680,2.680,100
2020-07-15 14:20:00-04:00,2.680,2.670,2.680,2.670,517
2020-07-15 14:25:00-04:00,2.670,2.670,2.670,2.670,300
2020-07-15 14:35:00-04:00,2.670,2.670,2.670,2.670,200
2020-07-15 14:40:00-04:00,2.680,2.670,2.680,2.670,500
2020-07-15 14:45:00-04:00,2.670,2.670,2.670,2.670,100
2020-07-15 14:50:00-04:00,2.660,2.660,2.660,2.660,100
2020-07-15 14:55:00-04:00,2.660,2.660,2.660,2.660,600
2020-07-15 15:05:00-04:00,2.700,2.940,2.940,2.700,2175
2020-07-15 15:10:00-04:00,2.990,2.950,3.000,2.950,1015
2020-07-15 15:15:00-04:00,2.940,2.860,2.940,2.850,850
2020-07-15 15:20:00-04:00,2.880,2.900,2.900,2.820,1997
2020-07-15 15:25:00-04:00,2.880,2.880,2.880,2.860,1000
2020-07-15 15:30:00-04:00,2.890,3.040,3.080,2.890,600
2020-07-15 15:35:00-04:00,3.030,3.040,3.040,3.000,510
2020-07-15 15:40:00-04:00,2.980,2.840,2.980,2.840,1969
2020-07-15 15:45:00-04:00,2.925,2.925,2.925,2.925,100
2020-07-15 15:50:00-04:00,2.920,2.915,2.920,2.915,220
2020-07-15 15:55:00-04:00,2.970,3.020,3.040,2.945,2191
