timestamp,open,close,high,low,volume
2020-07-15 07:00:00-04:00,395.220,396.230,396.230,395.220,556
2020-07-15 07:30:00-04:00,395.580,395.580,395.580,395.580,119
2020-07-15 08:00:00-04:00,393.690,393.310,393.690,393.310,454
2020-07-15 08:10:00-04:00,393.290,393.732,393.732,393.290,300
2020-07-15 08:20:00-04:00,394.267,394.340,394.340,394.267,200
2020-07-15 08:25:00-04:00,395.190,395.190,395.190,395.190,200
2020-07-15 08:35:00-04:00,394.800,394.800,394.800,394.800,200
2020-07-15 08:40:00-04:00,394.310,394.310,394.310,394.310,167
2020-07-15 08:45:00-04:00,395.209,395.210,395.210,395.209,234
2020-07-15 08:50:00-04:00,394.810,394.810,394.810,394.810,138
2020-07-15 09:00:00-04:00,394.760,394.760,394.760,394.760,200
2020-07-15 09:05:00-04:00,394.039,393.790,394.039,393.790,386
2020-07-15 09:30:00-04:00,395.830,394.220,396.310,393.560,47744
2020-07-15 09:35:00-04:00,393.930,393.810,395.120,392.460,24794
2020-07-15 09:40:00-04:00,393.160,396.880,396.920,393.050,17758
2020-07-15 09:45:00-04:00,396.990,396.300,396.990,394.690,25485
2020-07-15 09:50:00-04:00,396.601,395.165,396.601,394.320,23795
2020-07-15 09:55:00-04:00,395.290,394.530,395.770,393.680,8615
2020-07-15 10:00:00-04:00,394.580,393.710,394.900,393.560,9126
2020-07-15 10:05:00-04:00,393.910,395.020,395.540,393.910,8596
2020-07-15 10:10:00-04:00,394.920,395.240,395.340,394.060,10737
2020-07-15 10:15:00-04:00,394.815,394.940,395.090,394.370,8149
2020-07-15 10:20:00-04:00,394.905,395.125,395.490,394.610,10550
2020-07-15 10:25:00-04:00,395.160,395.000,395.500,394.720,6295
2020-07-15 10:30:00-04:00,394.960,393.855,395.160,393.720,6894
2020-07-15 10:35:00-04:00,393.835,393.900,394.550,393.835,7055
2020-07-15 10:40:00-04:00,394.010,394.550,394.850,394.010,8142
2020-07-15 10:45:00-04:00,394.510,394.340,394.780,394.340,4319
